lincs_id	chembl_id
BRD-A37432947	CHEMBL518791
BRD-A37432947	CHEMBL885536
BRD-A37492983	CHEMBL1200770
BRD-A37492983	CHEMBL1273974
BRD-A37541666	CHEMBL1073109
BRD-A37541666	CHEMBL609673
BRD-A37630846	CHEMBL3560489
BRD-A37656721	CHEMBL1794268
BRD-A37656721	CHEMBL2961691
BRD-A37704979	CHEMBL10
BRD-A37704979	CHEMBL1152065
BRD-A37704979	CHEMBL249
BRD-A37704979	CHEMBL3307454
BRD-A37704979	CHEMBL840105
BRD-A37735495	CHEMBL1486332
BRD-A37735495	CHEMBL3057510
BRD-A37776212	CHEMBL23472
BRD-A37776212	CHEMBL636946
BRD-A37780065	CHEMBL3039453
BRD-A37817666	CHEMBL1447383
BRD-A37837077	CHEMBL882307
BRD-A37837077	CHEMBL97698
BRD-A37867643	CHEMBL1527944
BRD-A37867643	CHEMBL2353018
BRD-A37942872	CHEMBL1618660
BRD-A37942872	CHEMBL2818359
BRD-A37959677	CHEMBL1154012
BRD-A37959677	CHEMBL32152
BRD-A37959677	CHEMBL660310
BRD-A38076815	CHEMBL146095
BRD-A38913120	CHEMBL335265
BRD-A38913120	CHEMBL847182
BRD-A38936397	CHEMBL564003
BRD-A38936397	CHEMBL960646
BRD-A39052811	CHEMBL60889
BRD-A39052811	CHEMBL701964
BRD-A39093044	CHEMBL1304902
BRD-A39093044	CHEMBL1686321
BRD-A39121618	CHEMBL2357806
BRD-A39172021	CHEMBL1566249
BRD-A39172021	CHEMBL2444328
BRD-A39189014	CHEMBL1125461
BRD-A39189014	CHEMBL3617
BRD-A39189014	CHEMBL524
BRD-A39189014	CHEMBL623292
BRD-A39230911	CHEMBL1066114
BRD-A39230911	CHEMBL607710
BRD-A39255369	CHEMBL152557
BRD-A39268308	CHEMBL1126516
BRD-A39268308	CHEMBL3307676
BRD-A39268308	CHEMBL616259
BRD-A39268308	CHEMBL6623
BRD-A39390670	CHEMBL1219
BRD-A39390670	CHEMBL842575
BRD-A39415247	CHEMBL2136460
BRD-A40560522	CHEMBL1318068
BRD-A40560522	CHEMBL1768604
BRD-A40639672	CHEMBL1135359
BRD-A40639672	CHEMBL469
BRD-A40639672	CHEMBL623452
BRD-A40807648	CHEMBL111580
BRD-A40807648	CHEMBL787044
BRD-A41020680	CHEMBL1624052
BRD-A41020680	CHEMBL2816855
BRD-A41145729	CHEMBL1240305
BRD-A41145729	CHEMBL289635
BRD-A41145729	CHEMBL664613
BRD-A41250306	CHEMBL1373254
BRD-A41250306	CHEMBL1942365
BRD-A41304429	CHEMBL1151541
BRD-A41304429	CHEMBL3308096
BRD-A41304429	CHEMBL616452
BRD-A41304429	CHEMBL6995
BRD-A41450521	CHEMBL1133166
BRD-A41450521	CHEMBL273348
BRD-A41450521	CHEMBL857268
BRD-A41451487	CHEMBL481537
BRD-A41451487	CHEMBL973733
BRD-A41630653	CHEMBL1873845
BRD-A41630653	CHEMBL2967841
BRD-A41649729	CHEMBL235890
BRD-A41692738	CHEMBL1972466
BRD-A41692738	CHEMBL3123329
BRD-A41722204	CHEMBL2110680
BRD-A41941932	CHEMBL1332209
BRD-A41941932	CHEMBL1804349
BRD-A42031983	CHEMBL2311700
BRD-A42031983	CHEMBL3606341
BRD-A42167015	CHEMBL2034842
BRD-A42167015	CHEMBL672121
BRD-A42167015	CHEMBL839
BRD-A42187224	CHEMBL1150250
BRD-A42187224	CHEMBL281232
BRD-A42187224	CHEMBL877285
BRD-A42270467	CHEMBL1475252
BRD-A42335949	CHEMBL1195210
BRD-A42335949	CHEMBL1266526
BRD-A42346008	CHEMBL1157399
BRD-A42346008	CHEMBL775
BRD-A42346008	CHEMBL876945
BRD-A42383464	CHEMBL427947
BRD-A42383464	CHEMBL635417
BRD-A42423104	CHEMBL2105910
BRD-A42553870	CHEMBL1421016
BRD-A42571354	CHEMBL1000
BRD-A42571354	CHEMBL724760
BRD-A42628519	CHEMBL685365
BRD-A42628519	CHEMBL867
BRD-A42649439	CHEMBL1892348
BRD-A42649439	CHEMBL3032428
BRD-A42737819	CHEMBL1609894
BRD-A42737819	CHEMBL2768614
BRD-A42759514	CHEMBL1449676
BRD-A42759514	CHEMBL2187477
BRD-A42969626	CHEMBL1721827
BRD-A42969626	CHEMBL2833185
BRD-A43082555	CHEMBL19299
BRD-A43082555	CHEMBL638938
BRD-A43126523	CHEMBL1406616
BRD-A43126523	CHEMBL2061270
BRD-A43150328	CHEMBL495778
BRD-A43150328	CHEMBL958586
BRD-A43392971	CHEMBL2134902
BRD-A43640821	CHEMBL559461
BRD-A43640821	CHEMBL954757
BRD-A43671941	CHEMBL1129032
BRD-A43671941	CHEMBL3988036
BRD-A43671941	CHEMBL546
BRD-A43671941	CHEMBL630597
BRD-A43809092	CHEMBL1474889
BRD-A43849199	CHEMBL1872961
BRD-A43849199	CHEMBL2965897
BRD-A43882281	CHEMBL1159
BRD-A43882281	CHEMBL793662
BRD-A43885598	CHEMBL259067
BRD-A43885598	CHEMBL914353
BRD-A43940795	CHEMBL187892
BRD-A43940795	CHEMBL826560
BRD-A43974499	CHEMBL1129928
BRD-A43974499	CHEMBL14370
BRD-A43974499	CHEMBL628216
BRD-A43974575	CHEMBL1623519
BRD-A43974575	CHEMBL2821886
BRD-A44008656	CHEMBL1004
BRD-A44008656	CHEMBL722426
BRD-A44090213	CHEMBL1135765
BRD-A44090213	CHEMBL15870
BRD-A44090213	CHEMBL630107
BRD-A44133049	CHEMBL1598608
BRD-A44133049	CHEMBL2885386
BRD-A44448661	CHEMBL1129212
BRD-A44448661	CHEMBL448
BRD-A44448661	CHEMBL617534
BRD-A44701612	CHEMBL1967279
BRD-A44701612	CHEMBL3119003
BRD-A44862234	CHEMBL1900932
BRD-A44862234	CHEMBL3030492
BRD-A44863528	CHEMBL316561
BRD-A44863528	CHEMBL757776
BRD-A45206415	CHEMBL1608982
BRD-A45206415	CHEMBL2768560
BRD-A45498368	CHEMBL1073179
BRD-A45498368	CHEMBL601661
BRD-A45499626	CHEMBL372631
BRD-A45543382	CHEMBL462394
BRD-A45543382	CHEMBL885506
BRD-A45657137	CHEMBL1607593
BRD-A45657137	CHEMBL2775763
BRD-A45664787	CHEMBL1121941
BRD-A45664787	CHEMBL494
BRD-A45664787	CHEMBL624606
BRD-A45889380	CHEMBL1129226
BRD-A45889380	CHEMBL617429
BRD-A45889380	CHEMBL7568
BRD-A46179541	CHEMBL1051772
BRD-A46179541	CHEMBL1754
BRD-A46335897	CHEMBL642514
BRD-A46335897	CHEMBL643
BRD-A46393198	CHEMBL277775
BRD-A46393198	CHEMBL639192
BRD-A47065382	CHEMBL394259
BRD-A47342814	CHEMBL1156608
BRD-A47342814	CHEMBL149
BRD-A47342814	CHEMBL653483
BRD-A47494775	CHEMBL1201262
BRD-A47494775	CHEMBL1273134
BRD-A47513740	CHEMBL1482114
BRD-A47513740	CHEMBL3066222
BRD-A47564106	CHEMBL117785
BRD-A47564106	CHEMBL801546
BRD-A47598013	CHEMBL1130320
BRD-A47598013	CHEMBL549
BRD-A47598013	CHEMBL630315
BRD-A47633927	CHEMBL294989
BRD-A47633927	CHEMBL683100
BRD-A47706533	CHEMBL261642
BRD-A47706533	CHEMBL919936
BRD-A47714657	CHEMBL1873441
BRD-A47714657	CHEMBL2967441
BRD-A47816767	CHEMBL1601133
BRD-A47816767	CHEMBL2881897
BRD-A47832959	CHEMBL1586200
BRD-A47832959	CHEMBL2838787
BRD-A47884604	CHEMBL378501
BRD-A48052484	CHEMBL1521361
BRD-A48052484	CHEMBL2339977
BRD-A48180038	CHEMBL1490
BRD-A48261811	CHEMBL1166
BRD-A48261811	CHEMBL795018
BRD-A48323445	CHEMBL1532461
BRD-A48323445	CHEMBL2379579
BRD-A48349196	CHEMBL3220940
BRD-A48430263	CHEMBL595
BRD-A48430263	CHEMBL636146
BRD-A48631911	CHEMBL3706574
BRD-A49035384	CHEMBL1624027
BRD-A49035384	CHEMBL2815481
BRD-A49046702	CHEMBL38686
BRD-A49046702	CHEMBL671149
BRD-A49148672	CHEMBL1623394
BRD-A49148672	CHEMBL2820032
BRD-A49160188	CHEMBL1123928
BRD-A49160188	CHEMBL502
BRD-A49160188	CHEMBL620552
BRD-A49172652	CHEMBL1136460
BRD-A49172652	CHEMBL480
BRD-A49172652	CHEMBL620206
BRD-A49225603	CHEMBL1782013
BRD-A49225603	CHEMBL668471
BRD-A49225603	CHEMBL829
BRD-A49358627	CHEMBL557555
BRD-A49358627	CHEMBL963390
BRD-A49581300	CHEMBL1882200
BRD-A49581300	CHEMBL3011016
BRD-A49734948	CHEMBL1450334
BRD-A49734948	CHEMBL2188326
BRD-A49906757	CHEMBL1740879
BRD-A49906757	CHEMBL2875882
BRD-A50157456	CHEMBL1052610
BRD-A50157456	CHEMBL1760
BRD-A50311610	CHEMBL1623
BRD-A50311610	CHEMBL934211
BRD-A50364343	CHEMBL521880
BRD-A50364343	CHEMBL942331
BRD-A50388635	CHEMBL560717
BRD-A50388635	CHEMBL961499
BRD-A50454580	CHEMBL450775
BRD-A50454580	CHEMBL902381
BRD-A50675702	CHEMBL101326
BRD-A50675702	CHEMBL770905
BRD-A50684349	CHEMBL588
BRD-A50684349	CHEMBL634608
BRD-A50737080	CHEMBL1221601
BRD-A50737080	CHEMBL1291753
BRD-A50764878	CHEMBL1487115
BRD-A50764878	CHEMBL3056694
BRD-A51182606	CHEMBL1152032
BRD-A51182606	CHEMBL3308706
BRD-A51182606	CHEMBL414400
BRD-A51182606	CHEMBL615975
BRD-A51382177	CHEMBL1886787
BRD-A51382177	CHEMBL3005326
BRD-A51410489	CHEMBL1531132
BRD-A51410489	CHEMBL2363395
BRD-A51666293	CHEMBL1513361
BRD-A51666293	CHEMBL2318774
BRD-A51714012	CHEMBL637
BRD-A51714012	CHEMBL642533
BRD-A51777634	CHEMBL2142321
BRD-A51820102	CHEMBL1250486
BRD-A51820102	CHEMBL666233
BRD-A51820102	CHEMBL808
BRD-A51829654	CHEMBL534232
BRD-A51829654	CHEMBL989036
BRD-A51916548	CHEMBL1979333
BRD-A51916548	CHEMBL3136418
BRD-A51964809	CHEMBL1107
BRD-A51964809	CHEMBL761949
BRD-A52172093	CHEMBL1731994
BRD-A52172093	CHEMBL2827912
BRD-A52530852	CHEMBL4099482
BRD-A52588987	CHEMBL324017
BRD-A52588987	CHEMBL785756
BRD-A52647795	CHEMBL310852
BRD-A52647795	CHEMBL729249
BRD-A52886023	CHEMBL3780878
BRD-A53077924	CHEMBL1289110
BRD-A53077924	CHEMBL1663227
BRD-A53107311	CHEMBL1414679
BRD-A53107311	CHEMBL2078240
BRD-A53576514	CHEMBL688648
BRD-A53576514	CHEMBL900
BRD-A53952395	CHEMBL1194
BRD-A53952395	CHEMBL813766
BRD-A54077041	CHEMBL1548302
BRD-A54077041	CHEMBL2411234
BRD-A54194844	CHEMBL1521956
BRD-A54194844	CHEMBL2339583
BRD-A54236247	CHEMBL1135476
BRD-A54236247	CHEMBL279157
BRD-A54236247	CHEMBL625605
BRD-A54490543	CHEMBL1137795
BRD-A54490543	CHEMBL32350
BRD-A54490543	CHEMBL658971
BRD-A54632525	CHEMBL1573436
BRD-A54632525	CHEMBL2844768
BRD-A54635441	CHEMBL300117
BRD-A54635441	CHEMBL3399970
BRD-A54635441	CHEMBL700417
BRD-A54845972	CHEMBL3561903
BRD-A54880345	CHEMBL23731
BRD-A54880345	CHEMBL646029
BRD-A54927599	CHEMBL246957
BRD-A55272860	CHEMBL1128657
BRD-A55272860	CHEMBL26
BRD-A55272860	CHEMBL3308466
BRD-A55272860	CHEMBL616959
BRD-A55393291	CHEMBL4033615
BRD-A55393291	CHEMBL67934
BRD-A55393291	CHEMBL717382
BRD-A55424491	CHEMBL1128659
BRD-A55424491	CHEMBL3308126
BRD-A55424491	CHEMBL426
BRD-A55424491	CHEMBL616201
BRD-A55469827	CHEMBL229128
BRD-A55554369	CHEMBL1578600
BRD-A55554369	CHEMBL2846911
BRD-A55565369	CHEMBL1454048
BRD-A55565369	CHEMBL2188608
BRD-A55609290	CHEMBL1864514
BRD-A55609290	CHEMBL2977934
BRD-A55756846	CHEMBL323556
BRD-A55756846	CHEMBL768720
BRD-A55815733	CHEMBL520156
BRD-A55815733	CHEMBL962605
BRD-A55913614	CHEMBL1125024
BRD-A55913614	CHEMBL506
BRD-A55913614	CHEMBL626912
BRD-A55946879	CHEMBL747865
BRD-A55946879	CHEMBL86676
BRD-A55962179	CHEMBL1503
BRD-A56012032	CHEMBL10247
BRD-A56012032	CHEMBL1147550
BRD-A56012032	CHEMBL624319
BRD-A56245458	CHEMBL1705958
BRD-A56245458	CHEMBL2794818
BRD-A56359832	CHEMBL1123555
BRD-A56359832	CHEMBL624064
BRD-A56359832	CHEMBL93
BRD-A56518012	CHEMBL1126524
BRD-A56518012	CHEMBL3308391
BRD-A56518012	CHEMBL616274
BRD-A56518012	CHEMBL6608
BRD-A56592690	CHEMBL406050
BRD-A56592690	CHEMBL913302
BRD-A56675431	CHEMBL1045370
BRD-A56675431	CHEMBL599870
BRD-A56831909	CHEMBL1354298
BRD-A56892734	CHEMBL1567328
BRD-A56892734	CHEMBL2447121
BRD-A56987319	CHEMBL64239
BRD-A56987319	CHEMBL708677
BRD-A57107094	CHEMBL1063704
BRD-A57107094	CHEMBL577444
BRD-A57133233	CHEMBL22150
BRD-A57133233	CHEMBL636122
BRD-A57226833	CHEMBL2364177
BRD-A57226833	CHEMBL4052831
BRD-A57226833	CHEMBL69330
BRD-A57226833	CHEMBL718852
BRD-A57457122	CHEMBL1698322
BRD-A57457122	CHEMBL2901875
BRD-A57957888	CHEMBL2104457
BRD-A58048407	CHEMBL1428
BRD-A58207013	CHEMBL1159
BRD-A58207013	CHEMBL793662
BRD-A58269583	CHEMBL3039179
BRD-A58280226	CHEMBL1994526
BRD-A58482795	CHEMBL1454765
BRD-A58482795	CHEMBL2182473
BRD-A58767537	CHEMBL4102656
BRD-A58924247	CHEMBL1403148
BRD-A58924247	CHEMBL2050096
BRD-A58955223	CHEMBL48802
BRD-A58955223	CHEMBL687256
BRD-A59174698	CHEMBL746522
BRD-A59174698	CHEMBL83063
BRD-A59198242	CHEMBL306700
BRD-A59198242	CHEMBL722202
BRD-A59215453	CHEMBL1906848
BRD-A59215453	CHEMBL2948064
BRD-A59303141	CHEMBL1532
BRD-A59303141	CHEMBL916224
BRD-A59900482	CHEMBL3605602
BRD-A59985574	CHEMBL305801
BRD-A59985574	CHEMBL3713062
BRD-A59985574	CHEMBL725352
BRD-A60070924	CHEMBL1127656
BRD-A60070924	CHEMBL3307822
BRD-A60070924	CHEMBL412
BRD-A60070924	CHEMBL615926
BRD-A60197193	CHEMBL243712
BRD-A60197193	CHEMBL867371
BRD-A60217728	CHEMBL1200455
BRD-A60217728	CHEMBL1274735
BRD-A60245366	CHEMBL406703
BRD-A60245366	CHEMBL917769
BRD-A60274948	CHEMBL1625141
BRD-A60274948	CHEMBL2811888
BRD-A60294240	CHEMBL3301681
BRD-A60386802	CHEMBL1531603
BRD-A60784279	CHEMBL1328271
BRD-A60784279	CHEMBL1786531
BRD-A61154809	CHEMBL427216
BRD-A61189834	CHEMBL2362913
BRD-A61189834	CHEMBL3738177
BRD-A61194565	CHEMBL1096979
BRD-A61194565	CHEMBL1107273
BRD-A61392169	CHEMBL1150074
BRD-A61392169	CHEMBL28564
BRD-A61392169	CHEMBL654382
BRD-A61470182	CHEMBL2130597
BRD-A61666925	CHEMBL1607597
BRD-A61666925	CHEMBL2775767
BRD-A61793559	CHEMBL2375271
BRD-A61793559	CHEMBL878
BRD-A61793559	CHEMBL880093
BRD-A61825514	CHEMBL1709779
BRD-A61825514	CHEMBL2789066
BRD-A61856038	CHEMBL462996
BRD-A61856038	CHEMBL892439
BRD-A61858259	CHEMBL146624
BRD-A61866602	CHEMBL1155570
BRD-A61866602	CHEMBL31115
BRD-A61866602	CHEMBL654699
BRD-A61899133	CHEMBL206452
BRD-A62021152	CHEMBL301466
BRD-A62021152	CHEMBL3632537
BRD-A62021152	CHEMBL701741
BRD-A62057054	CHEMBL18972
BRD-A62057054	CHEMBL634809
BRD-A62071884	CHEMBL1256712
BRD-A62071884	CHEMBL1661717
BRD-A62182663	CHEMBL2011500
BRD-A62182663	CHEMBL3223581
BRD-A62184259	CHEMBL225699
BRD-A62326914	CHEMBL169007
BRD-A62336480	CHEMBL1275655
BRD-A62336480	CHEMBL1653224
BRD-A62421304	CHEMBL524004
BRD-A62421304	CHEMBL934053
BRD-A62428732	CHEMBL687964
BRD-A62428732	CHEMBL896
BRD-A62496920	CHEMBL1333194
BRD-A62496920	CHEMBL1804021
BRD-A62647958	CHEMBL1424189
BRD-A62647958	CHEMBL2148363
BRD-A62890442	CHEMBL275655
BRD-A62890442	CHEMBL719827
BRD-A63043573	CHEMBL1898147
BRD-A63043573	CHEMBL3025756
BRD-A63546914	CHEMBL1624380
BRD-A63546914	CHEMBL2813707
BRD-A63667919	CHEMBL1597692
BRD-A63667919	CHEMBL2885323
BRD-A63894585	CHEMBL1603582
BRD-A63894585	CHEMBL2777352
BRD-A63949900	CHEMBL3188763
BRD-A63949900	CHEMBL4028197
BRD-A64092382	CHEMBL1134482
BRD-A64092382	CHEMBL558
BRD-A64092382	CHEMBL634548
BRD-A64227845	CHEMBL1154382
BRD-A64227845	CHEMBL288090
BRD-A64227845	CHEMBL612509
BRD-A64227845	CHEMBL661275
BRD-A64297288	CHEMBL1491
BRD-A64479082	CHEMBL1132279
BRD-A64479082	CHEMBL15088
BRD-A64479082	CHEMBL633781
BRD-A64489120	CHEMBL1926631
BRD-A64489120	CHEMBL40257
BRD-A64489120	CHEMBL670751
BRD-A64610707	CHEMBL367463
BRD-A64850503	CHEMBL1609429
BRD-A64850503	CHEMBL2768578
BRD-A64977602	CHEMBL654
BRD-A64977602	CHEMBL875808
BRD-A65013509	CHEMBL1231
BRD-A65013509	CHEMBL881809
BRD-A65051990	CHEMBL397420
BRD-A65142661	CHEMBL1534102
BRD-A65142661	CHEMBL2383640
BRD-A65145453	CHEMBL113180
BRD-A65145453	CHEMBL785585
BRD-A65280694	CHEMBL1133250
BRD-A65280694	CHEMBL460
BRD-A65280694	CHEMBL619874
BRD-A65282128	CHEMBL172840
BRD-A65440446	CHEMBL1374751
BRD-A65440446	CHEMBL1942624
BRD-A65444648	CHEMBL1914263
BRD-A65444648	CHEMBL4007454
BRD-A65444648	CHEMBL65433
BRD-A65444648	CHEMBL716603
BRD-A65449987	CHEMBL1322608
BRD-A65449987	CHEMBL1776408
BRD-A65597028	CHEMBL10332
BRD-A65597028	CHEMBL1147604
BRD-A65597028	CHEMBL3638268
BRD-A65597028	CHEMBL875158
BRD-A65615053	CHEMBL1139561
BRD-A65615053	CHEMBL18041
BRD-A65615053	CHEMBL636543
BRD-A65671304	CHEMBL1014
BRD-A65671304	CHEMBL729802
BRD-A65739223	CHEMBL1416376
BRD-A65739223	CHEMBL2091125
BRD-A65767837	CHEMBL306147
BRD-A65767837	CHEMBL727161
BRD-A65797496	CHEMBL1622878
BRD-A65797496	CHEMBL2819084
BRD-A65818372	CHEMBL1200614
BRD-A65818372	CHEMBL1273664
BRD-A66284731	CHEMBL2104321
BRD-A66435872	CHEMBL1741166
BRD-A66435872	CHEMBL4000177
BRD-A66435872	CHEMBL67601
BRD-A66435872	CHEMBL715177
BRD-A66563878	CHEMBL728789
BRD-A66563878	CHEMBL77921
BRD-A66604020	CHEMBL2326701
BRD-A66604020	CHEMBL3626392
BRD-A66927094	CHEMBL20734
BRD-A66927094	CHEMBL634900
BRD-A67097164	CHEMBL1024
BRD-A67097164	CHEMBL730184
BRD-A67552655	CHEMBL1531556
BRD-A67748489	CHEMBL1413473
BRD-A67748489	CHEMBL2075549
BRD-A67788537	CHEMBL1048983
BRD-A67788537	CHEMBL597845
BRD-A67799922	CHEMBL1150578
BRD-A67799922	CHEMBL654413
BRD-A67799922	CHEMBL753
BRD-A67862938	CHEMBL1620794
BRD-A67862938	CHEMBL2815281
BRD-A68009927	CHEMBL1136172
BRD-A68009927	CHEMBL875176
BRD-A68009927	CHEMBL9659
BRD-A68039575	CHEMBL229908
BRD-A68045637	CHEMBL462576
BRD-A68045637	CHEMBL885485
BRD-A68061604	CHEMBL1624494
BRD-A68061604	CHEMBL2808638
BRD-A68065211	CHEMBL1373969
BRD-A68065211	CHEMBL1942439
BRD-A68281735	CHEMBL1132815
BRD-A68281735	CHEMBL619258
BRD-A68281735	CHEMBL8747
BRD-A68318914	CHEMBL158019
BRD-A68397902	CHEMBL2311717
BRD-A68397902	CHEMBL3606451
BRD-A68589262	CHEMBL1566956
BRD-A68589262	CHEMBL2444682
BRD-A68631409	CHEMBL745059
BRD-A68631409	CHEMBL81925
BRD-A68723818	CHEMBL1287726
BRD-A68723818	CHEMBL666740
BRD-A68723818	CHEMBL811
BRD-A68820570	CHEMBL1406927
BRD-A68820570	CHEMBL2065276
BRD-A68888262	CHEMBL639
BRD-A68888262	CHEMBL639874
BRD-A68929948	CHEMBL1444076
BRD-A69421747	CHEMBL1734733
BRD-A69421747	CHEMBL2878367
BRD-A69429454	CHEMBL1625554
BRD-A69429454	CHEMBL2811014
BRD-A69470004	CHEMBL1623416
BRD-A69470004	CHEMBL2820486
BRD-A69512159	CHEMBL1179357
BRD-A69512159	CHEMBL1226510
BRD-A69636825	CHEMBL603584
BRD-A69636825	CHEMBL807941
BRD-A69777949	CHEMBL370252
BRD-A69777949	CHEMBL881971
BRD-A69815203	CHEMBL1149208
BRD-A69815203	CHEMBL386389
BRD-A69815203	CHEMBL619562
BRD-A69917777	CHEMBL757656
BRD-A69917777	CHEMBL92915
BRD-A70083328	CHEMBL1007080
BRD-A70083328	CHEMBL498847
BRD-A70155556	CHEMBL3187243
BRD-A70155556	CHEMBL4026677
BRD-A70182876	CHEMBL1565476
BRD-A70182876	CHEMBL2443395
BRD-A70268693	CHEMBL1199311
BRD-A70268693	CHEMBL1267153
BRD-A70311631	CHEMBL1500583
BRD-A70311631	CHEMBL3077776
BRD-A70407468	CHEMBL1316674
BRD-A70407468	CHEMBL1764759
BRD-A70449690	CHEMBL1358402
BRD-A70514680	CHEMBL1093
BRD-A70514680	CHEMBL761344
BRD-A70649075	CHEMBL1221
BRD-A70649075	CHEMBL842113
BRD-A70814879	CHEMBL2158685
BRD-A71009679	CHEMBL1894337
BRD-A71009679	CHEMBL3037547
BRD-A71033472	CHEMBL254832
BRD-A71157293	CHEMBL1740659
BRD-A71157293	CHEMBL2879549
BRD-A71203467	CHEMBL1041497
BRD-A71203467	CHEMBL595489
BRD-A71262238	CHEMBL286252
BRD-A71262238	CHEMBL649435
BRD-A71339955	CHEMBL1578757
BRD-A71339955	CHEMBL2849640
BRD-A71390734	CHEMBL1138951
BRD-A71390734	CHEMBL25839
BRD-A71390734	CHEMBL647990
BRD-A71657825	CHEMBL475540
BRD-A71657825	CHEMBL886748
BRD-A71707563	CHEMBL1427125
BRD-A71707563	CHEMBL2157389
BRD-A71765365	CHEMBL357497
BRD-A72066420	CHEMBL1137011
BRD-A72066420	CHEMBL284768
BRD-A72066420	CHEMBL657890
BRD-A72069525	CHEMBL1865291
BRD-A72069525	CHEMBL2977168
BRD-A72075775	CHEMBL1725
BRD-A72075775	CHEMBL953953
BRD-A72180425	CHEMBL1472126
BRD-A72441487	CHEMBL1983350
BRD-A72483914	CHEMBL300555
BRD-A72483914	CHEMBL3600348
BRD-A72483914	CHEMBL705497
BRD-A72703248	CHEMBL258502
BRD-A72703248	CHEMBL918109
BRD-A72796238	CHEMBL1405901
BRD-A72796238	CHEMBL2061304
BRD-A72988804	CHEMBL365795
BRD-A72988804	CHEMBL876899
BRD-A73368467	CHEMBL690275
BRD-A73368467	CHEMBL914
BRD-A73581086	CHEMBL1368134
BRD-A73581086	CHEMBL1930078
BRD-A73635141	CHEMBL1730629
BRD-A73635141	CHEMBL2828289
BRD-A73747855	CHEMBL1413443
BRD-A73747855	CHEMBL2075519
BRD-A73908300	CHEMBL420311
BRD-A74134989	CHEMBL1508445
BRD-A74134989	CHEMBL3070953
BRD-A74269027	CHEMBL1197051
BRD-A74269027	CHEMBL1265957
BRD-A74382794	CHEMBL1583725
BRD-A74382794	CHEMBL2842706
BRD-A74500471	CHEMBL25539
BRD-A74500471	CHEMBL648807
BRD-A74608937	CHEMBL1739902
BRD-A74608937	CHEMBL2874452
BRD-A74642112	CHEMBL1153561
BRD-A74642112	CHEMBL659039
BRD-A74642112	CHEMBL789
BRD-A74667430	CHEMBL622
BRD-A74667430	CHEMBL643429
BRD-A74907996	CHEMBL1957037
BRD-A74907996	CHEMBL3101231
BRD-A74975734	CHEMBL1618018
BRD-A74975734	CHEMBL2815555
BRD-A74980173	CHEMBL1129766
BRD-A74980173	CHEMBL31
BRD-A74980173	CHEMBL3308555
BRD-A74980173	CHEMBL616919
BRD-A74983348	CHEMBL1874969
BRD-A74983348	CHEMBL2967539
BRD-A75106577	CHEMBL1512107
BRD-A75106577	CHEMBL2318718
BRD-A75140635	CHEMBL320193
BRD-A75140635	CHEMBL767809
BRD-A75301702	CHEMBL1552245
BRD-A75301702	CHEMBL2415778
BRD-A75368507	CHEMBL1473216
BRD-A75455249	CHEMBL1482039
BRD-A75455249	CHEMBL3066237
BRD-A75478957	CHEMBL421882
BRD-A75478957	CHEMBL754260
BRD-A75479906	CHEMBL3632560
BRD-A75479906	CHEMBL703207
BRD-A75479906	CHEMBL959
BRD-A75558199	CHEMBL3182318
BRD-A75558199	CHEMBL4021638
BRD-A75726477	CHEMBL2417482
BRD-A75726477	CHEMBL49080
BRD-A75726477	CHEMBL689221
BRD-A75769826	CHEMBL1616521
BRD-A75769826	CHEMBL2772178
BRD-A75817871	CHEMBL1328324
BRD-A75817871	CHEMBL1786673
BRD-A75850590	CHEMBL1134333
BRD-A75850590	CHEMBL561
BRD-A75850590	CHEMBL625636
BRD-A75919782	CHEMBL1006403
BRD-A75919782	CHEMBL1679
BRD-A75935363	CHEMBL1360
BRD-A75935363	CHEMBL829562
BRD-A76019558	CHEMBL157101
BRD-A76093993	CHEMBL2375301
BRD-A76093993	CHEMBL49035
BRD-A76093993	CHEMBL685054
BRD-A76463343	CHEMBL1884151
BRD-A76463343	CHEMBL3002691
BRD-A76490030	CHEMBL1388358
BRD-A76490030	CHEMBL2013837
BRD-A76641868	CHEMBL1476741
BRD-A76641868	CHEMBL3062285
BRD-A76934284	CHEMBL1132048
BRD-A76934284	CHEMBL276500
BRD-A76934284	CHEMBL619953
BRD-A76941896	CHEMBL263733
BRD-A77118605	CHEMBL1161894
BRD-A77118605	CHEMBL1212297
BRD-A77291778	CHEMBL1201338
BRD-A77291778	CHEMBL1273271
BRD-A77467113	CHEMBL1616295
BRD-A77467113	CHEMBL2768499
BRD-A77577770	CHEMBL1358827
BRD-A77864279	CHEMBL146419
BRD-A78322124	CHEMBL690019
BRD-A78322124	CHEMBL926
BRD-A78377521	CHEMBL236789
BRD-A78877355	CHEMBL465026
BRD-A78877355	CHEMBL941672
BRD-A78942461	CHEMBL513389
BRD-A78942461	CHEMBL982541
BRD-A79052425	CHEMBL3046367
BRD-A79052425	CHEMBL47850
BRD-A79052425	CHEMBL677288
BRD-A79058669	CHEMBL1241267
BRD-A79058669	CHEMBL1648143
BRD-A79067928	CHEMBL16671
BRD-A79067928	CHEMBL634463
BRD-A79226577	CHEMBL1616328
BRD-A79226577	CHEMBL2768964
BRD-A79479878	CHEMBL1152019
BRD-A79479878	CHEMBL268313
BRD-A79479878	CHEMBL3308480
BRD-A79479878	CHEMBL616961
BRD-A79672927	CHEMBL1200604
BRD-A79672927	CHEMBL1274466
BRD-A79803969	CHEMBL1221399
BRD-A79803969	CHEMBL807
